iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CHE,Europe,Switzerland,22.12.20,418266,4275,4205.429,6924,143,94,48328.65,493.956,485.917,800.035,16.523,10.861,1.01,,,,,,,,,3164622,31402,365.657,3.628,25881,2.99,0.129,7.8,tests performed,,,,,,,,,,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,23.12.20,423299,5033,4120.857,7029,105,92.857,48910.189,581.539,476.145,812.168,12.132,10.729,1,,,,,,,,,3195658,31036,369.243,3.586,25937,2.997,0.127,7.9,tests performed,0,,,,,0,,,,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,24.12.20,428197,4898,4098,7098,69,87.286,49476.129,565.941,473.504,820.14,7.973,10.085,0.99,,,,,,,,,3217973,22315,371.821,2.578,24688,2.853,0.13,7.7,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,25.12.20,428197,0,3458.286,7159,61,85.429,49476.129,0,399.588,827.188,7.048,9.871,0.98,,,,,,,,,3227125,9152,372.879,1.057,21470,2.481,0.133,7.5,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,26.12.20,428197,0,3458.286,7193,34,84.429,49476.129,0,399.588,831.117,3.929,9.755,0.98,,,,,,,,,3237825,10700,374.115,1.236,20329,2.349,0.136,7.4,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,27.12.20,428197,0,3458.286,7210,17,84,49476.129,0,399.588,833.081,1.964,9.706,0.99,,,,,,,,,3246887,9062,375.162,1.047,20056,2.317,0.139,7.2,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,28.12.20,438284,10087,3470.429,7362,152,83,50641.634,1165.505,400.992,850.644,17.563,9.59,1.02,,,,,,,,,3266444,19557,377.422,2.26,19032,2.199,0.144,6.9,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,29.12.20,442481,4197,3459.286,7493,131,81.286,51126.578,484.943,399.704,865.781,15.136,9.392,1.01,,,,,,,,,3287353,20909,379.838,2.416,17533,2.026,0.154,6.5,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,30.12.20,447905,5424,3515.143,7594,101,80.714,51753.295,626.717,406.158,877.451,11.67,9.326,1,,,,,,,,,3306733,19380,382.077,2.239,15868,1.833,0.167,6,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,31.12.20,452296,4391,3442.714,7645,51,78.143,52260.654,507.359,397.789,883.343,5.893,9.029,0.99,,,,,,,,,3322672,15939,383.919,1.842,14957,1.728,0.173,5.8,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,01.01.21,452296,0,3442.714,7704,59,77.857,52260.654,0,397.789,890.161,6.817,8.996,0.97,,,,,,,,,3330289,7617,384.799,0.88,14738,1.703,0.175,5.7,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,02.01.21,452296,0,3442.714,7729,25,76.571,52260.654,0,397.789,893.049,2.889,8.847,0.97,,,,,,,,,3341385,11096,386.081,1.282,14794,1.709,0.176,5.7,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,03.01.21,452296,0,3442.714,7747,18,76.714,52260.654,0,397.789,895.129,2.08,8.864,0.98,,,,,,,,,3350580,9195,387.144,1.062,14813,1.712,0.176,5.7,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,04.01.21,461961,9665,3382.429,7918,171,79.429,53377.399,1116.745,390.824,914.887,19.758,9.178,1.01,,,,,,,,,3371157,20577,389.521,2.378,14959,1.728,0.175,5.7,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,05.01.21,465981,4020,3357.143,8018,100,75,53841.891,464.492,387.902,926.442,11.555,8.666,1,,,,,,,,,3394487,23330,392.217,2.696,15305,1.768,0.172,5.8,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,06.01.21,470789,4808,3269.143,8109,91,73.571,54397.433,555.542,377.734,936.956,10.515,8.501,0.99,,,,,,,,,3413969,19482,394.468,2.251,15319,1.77,0.166,6,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,07.01.21,474764,3975,3209.714,8178,69,76.143,54856.725,459.292,370.867,944.929,7.973,8.798,0.97,,,,,,,,,3434148,20179,396.799,2.332,15925,1.84,0.162,6.2,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,08.01.21,477983,3219,3669.571,8230,52,75.143,55228.665,371.94,424.002,950.937,6.008,8.682,0.95,,,,,,,,,3453065,18917,398.985,2.186,17539,2.027,0.156,6.4,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,09.01.21,477983,0,3669.571,8253,23,74.857,55228.665,0,424.002,953.595,2.658,8.649,0.93,,,,,,,,,3464921,11856,400.355,1.37,17648,2.039,0.154,6.5,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,10.01.21,477983,0,3669.571,8267,14,74.286,55228.665,0,424.002,955.213,1.618,8.583,0.93,,,,,,,,,3471244,6323,401.086,0.731,17238,1.992,0.152,6.6,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,11.01.21,484506,6523,3220.714,8364,97,63.714,55982.367,753.702,372.138,966.42,11.208,7.362,0.94,,,,,,,,,3491197,19953,403.391,2.305,17149,1.981,0.144,6.9,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,12.01.21,487357,2851,3053.714,8470,106,64.571,56311.786,329.42,352.842,978.668,12.248,7.461,0.93,,,,,,,,,3510543,19346,405.627,2.235,16579,1.916,0.137,7.3,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,13.01.21,490358,3001,2795.571,8521,51,58.857,56658.538,346.751,323.015,984.561,5.893,6.801,0.92,,,,,,,,,3528853,18310,407.742,2.116,16412,1.896,0.133,7.5,tests performed,,,,,3000,,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,14.01.21,492832,2474,2581.143,8586,65,58.286,56944.397,285.859,298.239,992.072,7.51,6.735,0.91,,,,,,,,,3546407,17554,409.77,2.028,16037,1.853,0.128,7.8,tests performed,66000,,,,3000,0.76,,,347,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,15.01.21,495228,2396,2463.571,8646,60,59.429,57221.243,276.846,284.654,999.004,6.933,6.867,0.9,,,,,,,,,3562508,16101,411.631,1.86,15635,1.807,0.125,8,tests performed,,,,,3829,,,,442,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,16.01.21,495228,0,2463.571,8675,29,60.286,57221.243,0,284.654,1002.355,3.351,6.966,0.89,,,,,,,,,3573266,10758,412.874,1.243,15478,1.788,0.123,8.1,tests performed,,,,,4657,,,,538,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,17.01.21,495228,0,2463.571,8682,7,59.286,57221.243,0,284.654,1003.164,0.809,6.85,0.89,,,,,,,,,3578986,5720,413.535,0.661,15392,1.778,0.122,8.2,tests performed,,,,,5486,,,,634,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,18.01.21,499931,4703,2203.571,8792,110,61.143,57764.652,543.409,254.612,1015.874,12.71,7.065,0.91,,,,,,,,,3598865,19879,415.832,2.297,15381,1.777,0.118,8.5,tests performed,,,,,6314,,,,730,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,19.01.21,502191,2260,2119.143,8859,67,55.571,58025.785,261.132,244.857,1023.615,7.742,6.421,0.91,,,,,,,,,3623190,24325,418.642,2.811,16092,1.859,0.112,8.9,tests performed,110000,,,,7143,1.27,,,825,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,20.01.21,504918,2727,2080,8924,65,57.571,58340.877,315.092,240.334,1031.126,7.51,6.652,0.91,,,,,,,,,3642830,19640,420.912,2.269,16282,1.881,0.108,9.3,tests performed,,,,,10984,,,,1269,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,21.01.21,507123,2205,2041.571,8971,47,55,58595.654,254.777,235.894,1036.556,5.431,6.355,0.91,,,,,,,,,3661179,18349,423.032,2.12,16396,1.894,0.105,9.5,tests performed,169783,,,,14826,1.96,,,1713,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,22.01.21,509279,2156,2007.286,9034,63,55.429,58844.769,249.116,231.932,1043.836,7.279,6.405,0.91,,,,,,,,,3680235,19056,425.234,2.202,16818,1.943,0.102,9.8,tests performed,,,,,14883,,,,1720,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,23.01.21,509279,0,2007.286,9050,16,53.571,58844.769,0,231.932,1045.685,1.849,6.19,,,,,,,,,,3692198,11963,426.616,1.382,16990,1.963,0.099,10.1,tests performed,,,,,14939,,,,1726,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,24.01.21,509279,0,2007.286,9065,15,54.714,58844.769,0,231.932,1047.418,1.733,6.322,,,,,,,,,,3698148,5950,427.303,0.687,17023,1.967,0.098,10.2,tests performed,197368,,,,14995,2.28,,,1733,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,25.01.21,513599,4320,1952.571,9146,81,50.571,59343.925,499.155,225.61,1056.777,9.359,5.843,,,,,,,,,,3715759,17611,429.338,2.035,16699,1.929,0.097,10.3,tests performed,,,,,15587,,,,1801,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,26.01.21,515483,1884,1898.857,9204,58,49.286,59561.612,217.687,219.404,1063.478,6.702,5.695,,,,,,,,,,3737151,21392,431.81,2.472,16280,1.881,0.094,10.6,tests performed,,,,,16179,,,,1869,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,27.01.21,517705,2222,1826.714,9260,56,48,59818.354,256.742,211.068,1069.949,6.471,5.546,,,,,,,,,,3756121,18970,434.002,2.192,16184,1.87,0.093,10.8,tests performed,,,,,13758,,,,1590,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,28.01.21,519404,1699,1754.429,9308,48,48.143,60014.665,196.311,202.716,1075.495,5.546,5.563,,,,,,,,,,3771712,15591,435.803,1.801,15790,1.824,0.091,11,tests performed,,,,,11336,,,,1310,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,29.01.21,521320,1916,1720.143,9354,46,45.714,60236.05,221.385,198.754,1080.81,5.315,5.282,,,,,,,,,,,,,,,,,,,262081,,,,11872,3.03,,,1372,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,30.01.21,521320,0,1720.143,9370,16,45.714,60236.05,0,198.754,1082.659,1.849,5.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,31.01.21,521320,0,1720.143,9381,11,45.143,60236.05,0,198.754,1083.93,1.271,5.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
CHE,Europe,Switzerland,01.02.21,525095,3775,1642.286,9452,71,43.714,60672.233,436.183,189.758,1092.134,8.204,5.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
